R1,R2,R3
4.785601,11.796071,11.881472
2.602021,10.022406,14.823076
7.865695,12.411691,18.892676
7.423211,19.261400,13.059336
9.275648,14.239469,17.902217
1.801846,17.806498,15.044392
1.933514,14.715077,18.403050
8.021522,11.424193,14.104375
8.635191,14.624270,19.504997
4.626246,10.330797,18.962506
8.353214,12.310288,17.193328
2.335227,14.159761,19.452305
8.104159,17.507585,17.888753
2.832424,15.259965,15.081392
5.171743,13.320135,19.983173
7.085177,16.232954,10.566151
2.384014,13.837576,13.518309
3.317377,10.544645,13.802911
6.335905,15.607430,16.294349
2.842377,12.604142,19.822668
3.291703,12.777116,10.846467
1.990693,16.528435,11.127262
9.157578,14.690253,11.279868
9.430438,10.119564,11.713339
5.469996,17.744085,16.872575
3.512491,14.851170,16.454509
6.209105,19.100442,10.236925
2.433763,14.304150,14.307905
3.666128,10.815829,19.861039
9.203263,11.357778,17.699448
7.673188,18.056355,12.377976
4.102692,13.597514,14.361912
8.530529,17.258076,10.453453
8.792507,13.626470,19.358654
7.310860,15.812197,10.332879
9.937730,19.634065,19.087603
4.288662,11.188999,18.987549
9.009254,15.901397,12.280364
8.578423,19.354106,12.508193
2.417486,10.641060,10.410160
2.318511,18.672091,13.865761
8.970123,15.036363,14.161539
4.402033,18.180847,18.388528
8.452207,15.851660,14.861228
7.495676,13.511315,18.542226
4.527485,17.657892,18.323449
3.137412,12.989502,17.134741
6.308348,11.398049,14.070329
2.168411,18.990494,10.684673
4.885150,16.242713,15.418821
2.142911,10.179562,14.176918
3.824349,17.280335,12.798768
9.221691,16.564947,10.662761
4.830144,17.429751,16.327766
9.074247,19.728309,13.540116
4.315682,17.476589,11.823478
4.438240,13.961321,16.710284
2.948468,17.392909,10.337945
7.384774,12.638485,14.007431
6.188623,15.380956,12.054352
2.227338,10.797504,15.178908
8.417934,16.581196,18.032043
